#"T" "Points:0" "Points:1" "Points:2"
0.99665 0.8 0.24657 0
0.99027 0.81 0.24657 0
0.98405 0.82 0.24657 0
0.97801 0.83 0.24657 0
0.97217 0.84 0.24657 0
0.96657 0.85 0.24657 0
0.96121 0.86 0.24657 0
0.95613 0.87 0.24657 0
0.95134 0.88 0.24657 0
0.94685 0.89 0.24657 0
0.9427 0.9 0.24657 0
0.93889 0.91 0.24657 0
0.93544 0.92 0.24657 0
0.93236 0.93 0.24657 0
0.92967 0.94 0.24657 0
0.92738 0.95 0.24657 0
0.92548 0.96 0.24657 0
0.92401 0.97 0.24657 0
0.92295 0.98 0.24657 0
0.92231 0.99 0.24657 0
0.9221 1 0.24657 0
0.9296 0 0.25881 0
0.9298 0.01 0.25881 0
0.93039 0.02 0.25881 0
0.93138 0.03 0.25881 0
0.93276 0.04 0.25881 0
0.93452 0.05 0.25881 0
0.93667 0.06 0.25881 0
0.93918 0.07 0.25881 0
0.94205 0.08 0.25881 0
0.94526 0.09 0.25881 0
0.94881 0.1 0.25881 0
0.95269 0.11 0.25881 0
0.95687 0.12 0.25881 0
0.96134 0.13 0.25881 0
0.96608 0.14 0.25881 0
0.97107 0.15 0.25881 0
0.9763 0.16 0.25881 0
0.98174 0.17 0.25881 0
0.98737 0.18 0.25881 0
0.99317 0.19 0.25881 0
0.99911 0.2 0.25881 0
1.0052 0.21 0.25881 0
1.0113 0.22 0.25881 0
1.0176 0.23 0.25881 0
1.0239 0.24 0.25881 0
1.0302 0.25 0.25881 0
1.0365 0.26 0.25881 0
1.0428 0.27 0.25881 0
1.049 0.28 0.25881 0
1.0552 0.29 0.25881 0
1.0613 0.3 0.25881 0
1.0672 0.31 0.25881 0
1.073 0.32 0.25881 0
1.0786 0.33 0.25881 0
1.0841 0.34 0.25881 0
1.0893 0.35 0.25881 0
1.0943 0.36 0.25881 0
1.099 0.37 0.25881 0
1.1035 0.38 0.25881 0
1.1077 0.39 0.25881 0
1.1115 0.4 0.25881 0
1.1151 0.41 0.25881 0
1.1183 0.42 0.25881 0
1.1212 0.43 0.25881 0
1.1237 0.44 0.25881 0
1.1258 0.45 0.25881 0
1.1276 0.46 0.25881 0
1.129 0.47 0.25881 0
1.1299 0.48 0.25881 0
1.1305 0.49 0.25881 0
1.1307 0.5 0.25881 0
1.1305 0.51 0.25881 0
1.1299 0.52 0.25881 0
1.129 0.53 0.25881 0
1.1276 0.54 0.25881 0
1.1258 0.55 0.25881 0
1.1237 0.56 0.25881 0
1.1212 0.57 0.25881 0
1.1183 0.58 0.25881 0
1.1151 0.59 0.25881 0
1.1115 0.6 0.25881 0
1.1077 0.61 0.25881 0
1.1035 0.62 0.25881 0
1.099 0.63 0.25881 0
1.0943 0.64 0.25881 0
1.0893 0.65 0.25881 0
1.0841 0.66 0.25881 0
1.0786 0.67 0.25881 0
1.073 0.68 0.25881 0
1.0672 0.69 0.25881 0
1.0613 0.7 0.25881 0
1.0552 0.71 0.25881 0
1.049 0.72 0.25881 0
1.0428 0.73 0.25881 0
1.0365 0.74 0.25881 0
1.0302 0.75 0.25881 0
1.0239 0.76 0.25881 0
1.0176 0.77 0.25881 0
1.0113 0.78 0.25881 0
1.0052 0.79 0.25881 0
0.99911 0.8 0.25881 0
0.99317 0.81 0.25881 0
0.98737 0.82 0.25881 0
0.98174 0.83 0.25881 0
0.9763 0.84 0.25881 0
0.97107 0.85 0.25881 0
0.96608 0.86 0.25881 0
0.96134 0.87 0.25881 0
0.95687 0.88 0.25881 0
0.95269 0.89 0.25881 0
0.94881 0.9 0.25881 0
0.94526 0.91 0.25881 0
0.94205 0.92 0.25881 0
0.93918 0.93 0.25881 0
0.93667 0.94 0.25881 0
0.93452 0.95 0.25881 0
0.93276 0.96 0.25881 0
0.93138 0.97 0.25881 0
0.93039 0.98 0.25881 0
0.9298 0.99 0.25881 0
0.9296 1 0.25881 0
0.9367 0 0.27146 0
0.93689 0.01 0.27146 0
0.93744 0.02 0.27146 0
0.93836 0.03 0.27146 0
0.93965 0.04 0.27146 0
0.94129 0.05 0.27146 0
0.94328 0.06 0.27146 0
0.94562 0.07 0.27146 0
0.94829 0.08 0.27146 0
0.95129 0.09 0.27146 0
0.9546 0.1 0.27146 0
0.95821 0.11 0.27146 0
0.9621 0.12 0.27146 0
0.96626 0.13 0.27146 0
0.97068 0.14 0.27146 0
0.97533 0.15 0.27146 0
0.98019 0.16 0.27146 0
0.98526 0.17 0.27146 0
0.9905 0.18 0.27146 0
0.9959 0.19 0.27146 0
1.0014 0.2 0.27146 0
1.0071 0.21 0.27146 0
1.0128 0.22 0.27146 0
1.0186 0.23 0.27146 0
1.0245 0.24 0.27146 0
1.0304 0.25 0.27146 0
1.0363 0.26 0.27146 0
1.0421 0.27 0.27146 0
1.0479 0.28 0.27146 0
1.0537 0.29 0.27146 0
1.0593 0.3 0.27146 0
1.0648 0.31 0.27146 0
1.0702 0.32 0.27146 0
1.0755 0.33 0.27146 0
1.0805 0.34 0.27146 0
1.0854 0.35 0.27146 0
1.09 0.36 0.27146 0
1.0944 0.37 0.27146 0
1.0986 0.38 0.27146 0
1.1025 0.39 0.27146 0
1.1061 0.4 0.27146 0
1.1094 0.41 0.27146 0
1.1124 0.42 0.27146 0
1.115 0.43 0.27146 0
1.1174 0.44 0.27146 0
1.1194 0.45 0.27146 0
1.121 0.46 0.27146 0
1.1223 0.47 0.27146 0
1.1232 0.48 0.27146 0
1.1238 0.49 0.27146 0
1.1239 0.5 0.27146 0
1.1238 0.51 0.27146 0
1.1232 0.52 0.27146 0
1.1223 0.53 0.27146 0
1.121 0.54 0.27146 0
1.1194 0.55 0.27146 0
1.1174 0.56 0.27146 0
1.115 0.57 0.27146 0
1.1124 0.58 0.27146 0
1.1094 0.59 0.27146 0
1.1061 0.6 0.27146 0
1.1025 0.61 0.27146 0
1.0986 0.62 0.27146 0
1.0944 0.63 0.27146 0
1.09 0.64 0.27146 0
1.0854 0.65 0.27146 0
1.0805 0.66 0.27146 0
1.0755 0.67 0.27146 0
1.0702 0.68 0.27146 0
1.0648 0.69 0.27146 0
1.0593 0.7 0.27146 0
1.0537 0.71 0.27146 0
1.0479 0.72 0.27146 0
1.0421 0.73 0.27146 0
1.0363 0.74 0.27146 0
1.0304 0.75 0.27146 0
1.0245 0.76 0.27146 0
1.0186 0.77 0.27146 0
1.0128 0.78 0.27146 0
1.0071 0.79 0.27146 0
1.0014 0.8 0.27146 0
0.9959 0.81 0.27146 0
0.9905 0.82 0.27146 0
0.98526 0.83 0.27146 0
0.98019 0.84 0.27146 0
0.97533 0.85 0.27146 0
0.97068 0.86 0.27146 0
0.96626 0.87 0.27146 0
0.9621 0.88 0.27146 0
0.95821 0.89 0.27146 0
0.9546 0.9 0.27146 0
0.95129 0.91 0.27146 0
0.94829 0.92 0.27146 0
0.94562 0.93 0.27146 0
0.94328 0.94 0.27146 0
0.94129 0.95 0.27146 0
0.93965 0.96 0.27146 0
0.93836 0.97 0.27146 0
0.93744 0.98 0.27146 0
0.93689 0.99 0.27146 0
0.9367 1 0.27146 0
0.94339 0 0.28453 0
0.94357 0.01 0.28453 0
0.94408 0.02 0.28453 0
0.94494 0.03 0.28453 0
0.94613 0.04 0.28453 0
0.94766 0.05 0.28453 0
0.94952 0.06 0.28453 0
0.95169 0.07 0.28453 0
0.95418 0.08 0.28453 0
0.95697 0.09 0.28453 0
0.96005 0.1 0.28453 0
0.9634 0.11 0.28453 0
0.96703 0.12 0.28453 0
0.9709 0.13 0.28453 0
0.97501 0.14 0.28453 0
0.97933 0.15 0.28453 0
0.98386 0.16 0.28453 0
0.98857 0.17 0.28453 0
0.99345 0.18 0.28453 0
0.99847 0.19 0.28453 0
1.0036 0.2 0.28453 0
1.0089 0.21 0.28453 0
1.0142 0.22 0.28453 0
1.0196 0.23 0.28453 0
1.0251 0.24 0.28453 0
1.0305 0.25 0.28453 0
1.036 0.26 0.28453 0
1.0414 0.27 0.28453 0
1.0468 0.28 0.28453 0
1.0522 0.29 0.28453 0
1.0574 0.3 0.28453 0
1.0626 0.31 0.28453 0
1.0676 0.32 0.28453 0
1.0725 0.33 0.28453 0
1.0772 0.34 0.28453 0
1.0817 0.35 0.28453 0
1.086 0.36 0.28453 0
1.0901 0.37 0.28453 0
1.094 0.38 0.28453 0
1.0976 0.39 0.28453 0
1.1009 0.4 0.28453 0
1.104 0.41 0.28453 0
1.1068 0.42 0.28453 0
1.1092 0.43 0.28453 0
1.1114 0.44 0.28453 0
1.1133 0.45 0.28453 0
1.1148 0.46 0.28453 0
1.116 0.47 0.28453 0
1.1168 0.48 0.28453 0
1.1173 0.49 0.28453 0
1.1175 0.5 0.28453 0
1.1173 0.51 0.28453 0
1.1168 0.52 0.28453 0
1.116 0.53 0.28453 0
1.1148 0.54 0.28453 0
1.1133 0.55 0.28453 0
1.1114 0.56 0.28453 0
1.1092 0.57 0.28453 0
1.1068 0.58 0.28453 0
1.104 0.59 0.28453 0
1.1009 0.6 0.28453 0
1.0976 0.61 0.28453 0
1.094 0.62 0.28453 0
1.0901 0.63 0.28453 0
1.086 0.64 0.28453 0
1.0817 0.65 0.28453 0
1.0772 0.66 0.28453 0
1.0725 0.67 0.28453 0
1.0676 0.68 0.28453 0
1.0626 0.69 0.28453 0
1.0574 0.7 0.28453 0
1.0522 0.71 0.28453 0
1.0468 0.72 0.28453 0
1.0414 0.73 0.28453 0
1.036 0.74 0.28453 0
1.0305 0.75 0.28453 0
1.0251 0.76 0.28453 0
1.0196 0.77 0.28453 0
1.0142 0.78 0.28453 0
1.0089 0.79 0.28453 0
1.0036 0.8 0.28453 0
0.99847 0.81 0.28453 0
0.99345 0.82 0.28453 0
0.98857 0.83 0.28453 0
0.98386 0.84 0.28453 0
0.97933 0.85 0.28453 0
0.97501 0.86 0.28453 0
0.9709 0.87 0.28453 0
0.96703 0.88 0.28453 0
0.9634 0.89 0.28453 0
0.96005 0.9 0.28453 0
0.95697 0.91 0.28453 0
0.95418 0.92 0.28453 0
0.95169 0.93 0.28453 0
0.94952 0.94 0.28453 0
0.94766 0.95 0.28453 0
0.94613 0.96 0.28453 0
0.94494 0.97 0.28453 0
0.94408 0.98 0.28453 0
0.94357 0.99 0.28453 0
0.94339 1 0.28453 0
0.94967 0 0.29804 0
0.94983 0.01 0.29804 0
0.95031 0.02 0.29804 0
0.95111 0.03 0.29804 0
0.95222 0.04 0.29804 0
0.95364 0.05 0.29804 0
0.95536 0.06 0.29804 0
0.95739 0.07 0.29804 0
0.9597 0.08 0.29804 0
0.96229 0.09 0.29804 0
0.96515 0.1 0.29804 0
0.96827 0.11 0.29804 0
0.97164 0.12 0.29804 0
0.97524 0.13 0.29804 0
0.97906 0.14 0.29804 0
0.98308 0.15 0.29804 0
0.98729 0.16 0.29804 0
0.99167 0.17 0.29804 0
0.9962 0.18 0.29804 0
1.0009 0.19 0.29804 0
1.0057 0.2 0.29804 0
1.0105 0.21 0.29804 0
1.0155 0.22 0.29804 0
1.0205 0.23 0.29804 0
1.0256 0.24 0.29804 0
1.0307 0.25 0.29804 0
1.0357 0.26 0.29804 0
1.0408 0.27 0.29804 0
1.0458 0.28 0.29804 0
1.0508 0.29 0.29804 0
1.0557 0.3 0.29804 0
1.0604 0.31 0.29804 0
1.0651 0.32 0.29804 0
1.0696 0.33 0.29804 0
1.074 0.34 0.29804 0
1.0782 0.35 0.29804 0
1.0822 0.36 0.29804 0
1.086 0.37 0.29804 0
1.0896 0.38 0.29804 0
1.0929 0.39 0.29804 0
1.0961 0.4 0.29804 0
1.0989 0.41 0.29804 0
1.1015 0.42 0.29804 0
1.1038 0.43 0.29804 0
1.1058 0.44 0.29804 0
1.1075 0.45 0.29804 0
1.1089 0.46 0.29804 0
1.11 0.47 0.29804 0
1.1108 0.48 0.29804 0
1.1113 0.49 0.29804 0
1.1115 0.5 0.29804 0
1.1113 0.51 0.29804 0
1.1108 0.52 0.29804 0
1.11 0.53 0.29804 0
1.1089 0.54 0.29804 0
1.1075 0.55 0.29804 0
1.1058 0.56 0.29804 0
1.1038 0.57 0.29804 0
1.1015 0.58 0.29804 0
1.0989 0.59 0.29804 0
1.0961 0.6 0.29804 0
1.0929 0.61 0.29804 0
1.0896 0.62 0.29804 0
1.086 0.63 0.29804 0
1.0822 0.64 0.29804 0
1.0782 0.65 0.29804 0
1.074 0.66 0.29804 0
1.0696 0.67 0.29804 0
1.0651 0.68 0.29804 0
1.0604 0.69 0.29804 0
1.0557 0.7 0.29804 0
1.0508 0.71 0.29804 0
1.0458 0.72 0.29804 0
1.0408 0.73 0.29804 0
1.0357 0.74 0.29804 0
1.0307 0.75 0.29804 0
1.0256 0.76 0.29804 0
1.0205 0.77 0.29804 0
1.0155 0.78 0.29804 0
1.0105 0.79 0.29804 0
1.0057 0.8 0.29804 0
1.0009 0.81 0.29804 0
0.9962 0.82 0.29804 0
0.99167 0.83 0.29804 0
0.98729 0.84 0.29804 0
0.98308 0.85 0.29804 0
0.97906 0.86 0.29804 0
0.97524 0.87 0.29804 0
0.97164 0.88 0.29804 0
0.96827 0.89 0.29804 0
0.96515 0.9 0.29804 0
0.96229 0.91 0.29804 0
0.9597 0.92 0.29804 0
0.95739 0.93 0.29804 0
0.95536 0.94 0.29804 0
0.95364 0.95 0.29804 0
0.95222 0.96 0.29804 0
0.95111 0.97 0.29804 0
0.95031 0.98 0.29804 0
0.94983 0.99 0.29804 0
0.94967 1 0.29804 0
0.95552 0 0.312 0
0.95567 0.01 0.312 0
0.95612 0.02 0.312 0
0.95686 0.03 0.312 0
0.95789 0.04 0.312 0
0.95921 0.05 0.312 0
0.96081 0.06 0.312 0
0.96269 0.07 0.312 0
0.96484 0.08 0.312 0
0.96725 0.09 0.312 0
0.96991 0.1 0.312 0
0.97281 0.11 0.312 0
0.97594 0.12 0.312 0
0.97929 0.13 0.312 0
0.98284 0.14 0.312 0
0.98657 0.15 0.312 0
0.99049 0.16 0.312 0
0.99455 0.17 0.312 0
0.99877 0.18 0.312 0
1.0031 0.19 0.312 0
1.0076 0.2 0.312 0
1.0121 0.21 0.312 0
1.0167 0.22 0.312 0
1.0214 0.23 0.312 0
1.0261 0.24 0.312 0
1.0308 0.25 0.312 0
1.0355 0.26 0.312 0
1.0402 0.27 0.312 0
1.0449 0.28 0.312 0
1.0495 0.29 0.312 0
1.054 0.3 0.312 0
1.0584 0.31 0.312 0
1.0628 0.32 0.312 0
1.067 0.33 0.312 0
1.071 0.34 0.312 0
1.0749 0.35 0.312 0
1.0786 0.36 0.312 0
1.0822 0.37 0.312 0
1.0855 0.38 0.312 0
1.0886 0.39 0.312 0
1.0915 0.4 0.312 0
1.0942 0.41 0.312 0
1.0965 0.42 0.312 0
1.0987 0.43 0.312 0
1.1006 0.44 0.312 0
1.1022 0.45 0.312 0
1.1035 0.46 0.312 0
1.1045 0.47 0.312 0
1.1052 0.48 0.312 0
1.1057 0.49 0.312 0
1.1058 0.5 0.312 0
1.1057 0.51 0.312 0
1.1052 0.52 0.312 0
1.1045 0.53 0.312 0
1.1035 0.54 0.312 0
1.1022 0.55 0.312 0
1.1006 0.56 0.312 0
1.0987 0.57 0.312 0
1.0965 0.58 0.312 0
1.0942 0.59 0.312 0
1.0915 0.6 0.312 0
1.0886 0.61 0.312 0
1.0855 0.62 0.312 0
1.0822 0.63 0.312 0
1.0786 0.64 0.312 0
1.0749 0.65 0.312 0
1.071 0.66 0.312 0
1.067 0.67 0.312 0
1.0628 0.68 0.312 0
1.0584 0.69 0.312 0
1.054 0.7 0.312 0
1.0495 0.71 0.312 0
1.0449 0.72 0.312 0
1.0402 0.73 0.312 0
1.0355 0.74 0.312 0
1.0308 0.75 0.312 0
1.0261 0.76 0.312 0
1.0214 0.77 0.312 0
1.0167 0.78 0.312 0
1.0121 0.79 0.312 0
1.0076 0.8 0.312 0
1.0031 0.81 0.312 0
0.99877 0.82 0.312 0
0.99455 0.83 0.312 0
0.99049 0.84 0.312 0
0.98657 0.85 0.312 0
0.98284 0.86 0.312 0
0.97929 0.87 0.312 0
0.97594 0.88 0.312 0
0.97281 0.89 0.312 0
0.96991 0.9 0.312 0
0.96725 0.91 0.312 0
0.96484 0.92 0.312 0
0.96269 0.93 0.312 0
0.96081 0.94 0.312 0
0.95921 0.95 0.312 0
0.95789 0.96 0.312 0
0.95686 0.97 0.312 0
0.95612 0.98 0.312 0
0.95567 0.99 0.312 0
0.95552 1 0.312 0
0.96094 0 0.32642 0
0.96108 0.01 0.32642 0
0.96149 0.02 0.32642 0
0.96218 0.03 0.32642 0
0.96314 0.04 0.32642 0
0.96437 0.05 0.32642 0
0.96586 0.06 0.32642 0
0.96761 0.07 0.32642 0
0.96961 0.08 0.32642 0
0.97185 0.09 0.32642 0
0.97432 0.1 0.32642 0
0.97702 0.11 0.32642 0
0.97993 0.12 0.32642 0
0.98304 0.13 0.32642 0
0.98633 0.14 0.32642 0
0.98981 0.15 0.32642 0
0.99344 0.16 0.32642 0
0.99722 0.17 0.32642 0
1.0011 0.18 0.32642 0
1.0052 0.19 0.32642 0
1.0093 0.2 0.32642 0
1.0135 0.21 0.32642 0
1.0178 0.22 0.32642 0
1.0221 0.23 0.32642 0
1.0265 0.24 0.32642 0
1.0309 0.25 0.32642 0
1.0353 0.26 0.32642 0
1.0396 0.27 0.32642 0
1.044 0.28 0.32642 0
1.0482 0.29 0.32642 0
1.0524 0.3 0.32642 0
1.0566 0.31 0.32642 0
1.0606 0.32 0.32642 0
1.0645 0.33 0.32642 0
1.0683 0.34 0.32642 0
1.0719 0.35 0.32642 0
1.0753 0.36 0.32642 0
1.0786 0.37 0.32642 0
1.0817 0.38 0.32642 0
1.0846 0.39 0.32642 0
1.0873 0.4 0.32642 0
1.0897 0.41 0.32642 0
1.092 0.42 0.32642 0
1.0939 0.43 0.32642 0
1.0957 0.44 0.32642 0
1.0972 0.45 0.32642 0
1.0984 0.46 0.32642 0
1.0993 0.47 0.32642 0
1.1 0.48 0.32642 0
1.1004 0.49 0.32642 0
1.1006 0.5 0.32642 0
1.1004 0.51 0.32642 0
1.1 0.52 0.32642 0
1.0993 0.53 0.32642 0
1.0984 0.54 0.32642 0
1.0972 0.55 0.32642 0
1.0957 0.56 0.32642 0
1.0939 0.57 0.32642 0
1.092 0.58 0.32642 0
1.0897 0.59 0.32642 0
1.0873 0.6 0.32642 0
1.0846 0.61 0.32642 0
1.0817 0.62 0.32642 0
1.0786 0.63 0.32642 0
1.0753 0.64 0.32642 0
1.0719 0.65 0.32642 0
1.0683 0.66 0.32642 0
1.0645 0.67 0.32642 0
1.0606 0.68 0.32642 0
1.0566 0.69 0.32642 0
1.0524 0.7 0.32642 0
1.0482 0.71 0.32642 0
1.044 0.72 0.32642 0
1.0396 0.73 0.32642 0
1.0353 0.74 0.32642 0
1.0309 0.75 0.32642 0
1.0265 0.76 0.32642 0
1.0221 0.77 0.32642 0
1.0178 0.78 0.32642 0
1.0135 0.79 0.32642 0
1.0093 0.8 0.32642 0
1.0052 0.81 0.32642 0
1.0011 0.82 0.32642 0
0.99722 0.83 0.32642 0
0.99344 0.84 0.32642 0
0.98981 0.85 0.32642 0
0.98633 0.86 0.32642 0
0.98304 0.87 0.32642 0
0.97993 0.88 0.32642 0
0.97702 0.89 0.32642 0
0.97432 0.9 0.32642 0
0.97185 0.91 0.32642 0
0.96961 0.92 0.32642 0
0.96761 0.93 0.32642 0
0.96586 0.94 0.32642 0
0.96437 0.95 0.32642 0
0.96314 0.96 0.32642 0
0.96218 0.97 0.32642 0
0.96149 0.98 0.32642 0
0.96108 0.99 0.32642 0
0.96094 1 0.32642 0
0.96593 0 0.34133 0
0.96606 0.01 0.34133 0
0.96644 0.02 0.34133 0
0.96708 0.03 0.34133 0
0.96797 0.04 0.34133 0
0.96912 0.05 0.34133 0
0.9705 0.06 0.34133 0
0.97213 0.07 0.34133 0
0.97399 0.08 0.34133 0
0.97607 0.09 0.34133 0
0.97837 0.1 0.34133 0
0.98088 0.11 0.34133 0
0.98359 0.12 0.34133 0
0.98648 0.13 0.34133 0
0.98955 0.14 0.34133 0
0.99278 0.15 0.34133 0
0.99616 0.16 0.34133 0
0.99967 0.17 0.34133 0
1.0033 0.18 0.34133 0
1.0071 0.19 0.34133 0
1.0109 0.2 0.34133 0
1.0148 0.21 0.34133 0
1.0188 0.22 0.34133 0
1.0228 0.23 0.34133 0
1.0269 0.24 0.34133 0
1.031 0.25 0.34133 0
1.035 0.26 0.34133 0
1.0391 0.27 0.34133 0
1.0431 0.28 0.34133 0
1.0471 0.29 0.34133 0
1.051 0.3 0.34133 0
1.0548 0.31 0.34133 0
1.0586 0.32 0.34133 0
1.0622 0.33 0.34133 0
1.0657 0.34 0.34133 0
1.0691 0.35 0.34133 0
1.0723 0.36 0.34133 0
1.0753 0.37 0.34133 0
1.0782 0.38 0.34133 0
1.0809 0.39 0.34133 0
1.0834 0.4 0.34133 0
1.0857 0.41 0.34133 0
1.0877 0.42 0.34133 0
1.0896 0.43 0.34133 0
1.0912 0.44 0.34133 0
1.0926 0.45 0.34133 0
1.0937 0.46 0.34133 0
1.0946 0.47 0.34133 0
1.0952 0.48 0.34133 0
1.0956 0.49 0.34133 0
1.0957 0.5 0.34133 0
1.0956 0.51 0.34133 0
1.0952 0.52 0.34133 0
1.0946 0.53 0.34133 0
1.0937 0.54 0.34133 0
1.0926 0.55 0.34133 0
1.0912 0.56 0.34133 0
1.0896 0.57 0.34133 0
1.0877 0.58 0.34133 0
1.0857 0.59 0.34133 0
1.0834 0.6 0.34133 0
1.0809 0.61 0.34133 0
1.0782 0.62 0.34133 0
1.0753 0.63 0.34133 0
1.0723 0.64 0.34133 0
1.0691 0.65 0.34133 0
1.0657 0.66 0.34133 0
1.0622 0.67 0.34133 0
1.0586 0.68 0.34133 0
1.0548 0.69 0.34133 0
1.051 0.7 0.34133 0
1.0471 0.71 0.34133 0
1.0431 0.72 0.34133 0
1.0391 0.73 0.34133 0
1.035 0.74 0.34133 0
1.031 0.75 0.34133 0
1.0269 0.76 0.34133 0
1.0228 0.77 0.34133 0
1.0188 0.78 0.34133 0
1.0148 0.79 0.34133 0
1.0109 0.8 0.34133 0
1.0071 0.81 0.34133 0
1.0033 0.82 0.34133 0
0.99967 0.83 0.34133 0
0.99616 0.84 0.34133 0
0.99278 0.85 0.34133 0
0.98955 0.86 0.34133 0
0.98648 0.87 0.34133 0
0.98359 0.88 0.34133 0
0.98088 0.89 0.34133 0
0.97837 0.9 0.34133 0
0.97607 0.91 0.34133 0
0.97399 0.92 0.34133 0
0.97213 0.93 0.34133 0
0.9705 0.94 0.34133 0
0.96912 0.95 0.34133 0
0.96797 0.96 0.34133 0
0.96708 0.97 0.34133 0
0.96644 0.98 0.34133 0
0.96606 0.99 0.34133 0
0.96593 1 0.34133 0
0.97046 0 0.35673 0
0.97058 0.01 0.35673 0
0.97094 0.02 0.35673 0
0.97154 0.03 0.35673 0
0.97237 0.04 0.35673 0
0.97344 0.05 0.35673 0
0.97473 0.06 0.35673 0
0.97624 0.07 0.35673 0
0.97798 0.08 0.35673 0
0.97992 0.09 0.35673 0
0.98206 0.1 0.35673 0
0.9844 0.11 0.35673 0
0.98692 0.12 0.35673 0
0.98961 0.13 0.35673 0
0.99247 0.14 0.35673 0
0.99548 0.15 0.35673 0
0.99863 0.16 0.35673 0
1.0019 0.17 0.35673 0
1.0053 0.18 0.35673 0
1.0088 0.19 0.35673 0
1.0124 0.2 0.35673 0
1.016 0.21 0.35673 0
1.0197 0.22 0.35673 0
1.0235 0.23 0.35673 0
1.0273 0.24 0.35673 0
1.031 0.25 0.35673 0
1.0348 0.26 0.35673 0
1.0386 0.27 0.35673 0
1.0424 0.28 0.35673 0
1.0461 0.29 0.35673 0
1.0497 0.3 0.35673 0
1.0533 0.31 0.35673 0
1.0567 0.32 0.35673 0
1.0601 0.33 0.35673 0
1.0634 0.34 0.35673 0
1.0665 0.35 0.35673 0
1.0695 0.36 0.35673 0
1.0723 0.37 0.35673 0
1.075 0.38 0.35673 0
1.0775 0.39 0.35673 0
1.0798 0.4 0.35673 0
1.082 0.41 0.35673 0
1.0839 0.42 0.35673 0
1.0856 0.43 0.35673 0
1.0871 0.44 0.35673 0
1.0884 0.45 0.35673 0
1.0894 0.46 0.35673 0
1.0903 0.47 0.35673 0
1.0908 0.48 0.35673 0
1.0912 0.49 0.35673 0
1.0913 0.5 0.35673 0
1.0912 0.51 0.35673 0
1.0908 0.52 0.35673 0
1.0903 0.53 0.35673 0
1.0894 0.54 0.35673 0
1.0884 0.55 0.35673 0
1.0871 0.56 0.35673 0
1.0856 0.57 0.35673 0
1.0839 0.58 0.35673 0
1.082 0.59 0.35673 0
1.0798 0.6 0.35673 0
1.0775 0.61 0.35673 0
1.075 0.62 0.35673 0
1.0723 0.63 0.35673 0
1.0695 0.64 0.35673 0
1.0665 0.65 0.35673 0
1.0634 0.66 0.35673 0
1.0601 0.67 0.35673 0
1.0567 0.68 0.35673 0
1.0533 0.69 0.35673 0
1.0497 0.7 0.35673 0
1.0461 0.71 0.35673 0
1.0424 0.72 0.35673 0
1.0386 0.73 0.35673 0
1.0348 0.74 0.35673 0
1.031 0.75 0.35673 0
1.0273 0.76 0.35673 0
1.0235 0.77 0.35673 0
1.0197 0.78 0.35673 0
1.016 0.79 0.35673 0
1.0124 0.8 0.35673 0
1.0088 0.81 0.35673 0
1.0053 0.82 0.35673 0
1.0019 0.83 0.35673 0
0.99863 0.84 0.35673 0
0.99548 0.85 0.35673 0
0.99247 0.86 0.35673 0
0.98961 0.87 0.35673 0
0.98692 0.88 0.35673 0
0.9844 0.89 0.35673 0
0.98206 0.9 0.35673 0
0.97992 0.91 0.35673 0
0.97798 0.92 0.35673 0
0.97624 0.93 0.35673 0
0.97473 0.94 0.35673 0
0.97344 0.95 0.35673 0
0.97237 0.96 0.35673 0
0.97154 0.97 0.35673 0
0.97094 0.98 0.35673 0
0.97058 0.99 0.35673 0
0.97046 1 0.35673 0
0.97455 0 0.37265 0
0.97466 0.01 0.37265 0
0.97499 0.02 0.37265 0
0.97555 0.03 0.37265 0
0.97633 0.04 0.37265 0
0.97732 0.05 0.37265 0
0.97853 0.06 0.37265 0
0.97995 0.07 0.37265 0
0.98156 0.08 0.37265 0
0.98338 0.09 0.37265 0
0.98538 0.1 0.37265 0
0.98756 0.11 0.37265 0
0.98991 0.12 0.37265 0
0.99243 0.13 0.37265 0
0.9951 0.14 0.37265 0
0.9979 0.15 0.37265 0
1.0008 0.16 0.37265 0
1.0039 0.17 0.37265 0
1.0071 0.18 0.37265 0
1.0103 0.19 0.37265 0
1.0137 0.2 0.37265 0
1.0171 0.21 0.37265 0
1.0205 0.22 0.37265 0
1.024 0.23 0.37265 0
1.0276 0.24 0.37265 0
1.0311 0.25 0.37265 0
1.0347 0.26 0.37265 0
1.0382 0.27 0.37265 0
1.0417 0.28 0.37265 0
1.0451 0.29 0.37265 0
1.0485 0.3 0.37265 0
1.0518 0.31 0.37265 0
1.0551 0.32 0.37265 0
1.0582 0.33 0.37265 0
1.0613 0.34 0.37265 0
1.0642 0.35 0.37265 0
1.067 0.36 0.37265 0
1.0696 0.37 0.37265 0
1.0721 0.38 0.37265 0
1.0745 0.39 0.37265 0
1.0766 0.4 0.37265 0
1.0786 0.41 0.37265 0
1.0804 0.42 0.37265 0
1.082 0.43 0.37265 0
1.0834 0.44 0.37265 0
1.0846 0.45 0.37265 0
1.0856 0.46 0.37265 0
1.0863 0.47 0.37265 0
1.0869 0.48 0.37265 0
1.0872 0.49 0.37265 0
1.0873 0.5 0.37265 0
1.0872 0.51 0.37265 0
1.0869 0.52 0.37265 0
1.0863 0.53 0.37265 0
1.0856 0.54 0.37265 0
1.0846 0.55 0.37265 0
